survey,iso_code3,country,year,group,category,adjustment,comp_prim_v2,comp_lowsec_v2,comp_upsec_v2
EU-SILC,HUN,Hungary,2013,wealth,quintile 2,,,98.90465,93.52344
EU-SILC,HUN,Hungary,2013,wealth,quintile 3,,,98.32622,93.10543
EU-SILC,HUN,Hungary,2013,wealth,quintile 4,,,99.07524,94.13194
EU-SILC,HUN,Hungary,2013,wealth,quintile 5,,,99.05639,99.26926
EU-SILC,HUN,Hungary,2013,location,thinly populated area,,,96.72549,80.10618
EU-SILC,HUN,Hungary,2013,total,total,,,97.23839,87.10768
EU-SILC,HUN,Hungary,2014,sex,female,,,98.41411,83.59007
EU-SILC,HUN,Hungary,2014,location,intermediate or densely populated area,,,99.05997,87.03061
EU-SILC,HUN,Hungary,2014,sex,male,,,98.62736,87.83391
EU-SILC,HUN,Hungary,2014,poorest by sex,poorest female,,,95.31048,64.58184
EU-SILC,HUN,Hungary,2014,poorest by sex,poorest male,,,96.95089,67.67955
EU-SILC,HUN,Hungary,2014,wealth,quintile 1,,,96.05683,65.91966
EU-SILC,HUN,Hungary,2014,wealth,quintile 2,,,99.51589,89.28317
EU-SILC,HUN,Hungary,2014,wealth,quintile 3,,,99.84426,94.95048
EU-SILC,HUN,Hungary,2014,wealth,quintile 4,,,99.17733,91.43602
EU-SILC,HUN,Hungary,2014,wealth,quintile 5,,,99.72445,93.77193
EU-SILC,HUN,Hungary,2014,location,thinly populated area,,,97.92917,83.58682
EU-SILC,HUN,Hungary,2014,total,total,,,98.51998,85.69465
EU-SILC,ISL,Iceland,2005,sex,female,,,99.82429,68.6523
EU-SILC,ISL,Iceland,2005,location,intermediate or densely populated area,,,99.61099,66.7249
EU-SILC,ISL,Iceland,2005,sex,male,,,98.81221,57.31764
EU-SILC,ISL,Iceland,2005,poorest by sex,poorest female,,,100,77.83591
EU-SILC,ISL,Iceland,2005,poorest by sex,poorest male,,,97.81412,67.38751
EU-SILC,ISL,Iceland,2005,wealth,quintile 1,,,99.07188,72.80434
EU-SILC,ISL,Iceland,2005,wealth,quintile 2,,,97.76884,43.48482
EU-SILC,ISL,Iceland,2005,wealth,quintile 3,,,100,48.43291
EU-SILC,ISL,Iceland,2005,wealth,quintile 4,,,100,73.47851
EU-SILC,ISL,Iceland,2005,wealth,quintile 5,,,99.38322,68.4715
EU-SILC,ISL,Iceland,2005,location,thinly populated area,,,98.80842,52.37103
EU-SILC,ISL,Iceland,2005,total,total,,,99.31576,62.74448
EU-SILC,ISL,Iceland,2011,sex,female,,,99.46223,74.89902
EU-SILC,ISL,Iceland,2011,location,intermediate or densely populated area,,,99.50615,70.36924
EU-SILC,ISL,Iceland,2011,sex,male,,,99.369,54.77042
EU-SILC,ISL,Iceland,2011,poorest by sex,poorest female,,,100,77.26528
EU-SILC,ISL,Iceland,2011,poorest by sex,poorest male,,,98.59954,65.38823
EU-SILC,ISL,Iceland,2011,wealth,quintile 1,,,99.39417,71.49037
EU-SILC,ISL,Iceland,2011,wealth,quintile 2,,,100,53.24566
EU-SILC,ISL,Iceland,2011,wealth,quintile 3,,,100,61.09661
EU-SILC,ISL,Iceland,2011,wealth,quintile 4,,,99.64353,60.21238
EU-SILC,ISL,Iceland,2011,wealth,quintile 5,,,97.93205,64.2796
EU-SILC,ISL,Iceland,2011,location,thinly populated area,,,99.25646,50.28132
EU-SILC,ISL,Iceland,2011,total,total,,,99.4157,64.03474
EU-SILC,ISL,Iceland,2013,sex,female,,,99.61303,73.9804
EU-SILC,ISL,Iceland,2013,location,intermediate or densely populated area,,,99.70335,71.42978
EU-SILC,ISL,Iceland,2013,sex,male,,,100,56.98752
EU-SILC,ISL,Iceland,2013,poorest by sex,poorest female,,,100,66.82019
EU-SILC,ISL,Iceland,2013,poorest by sex,poorest male,,,100,56.94261
EU-SILC,ISL,Iceland,2013,wealth,quintile 1,,,100,62.57869
EU-SILC,ISL,Iceland,2013,wealth,quintile 2,,,100,60.45219
EU-SILC,ISL,Iceland,2013,wealth,quintile 3,,,100,67.45241
EU-SILC,ISL,Iceland,2013,wealth,quintile 4,,,100,73.43183
EU-SILC,ISL,Iceland,2013,wealth,quintile 5,,,98.95608,62.45623
EU-SILC,ISL,Iceland,2013,location,thinly populated area,,,100,49.83117
EU-SILC,ISL,Iceland,2013,total,total,,,99.80736,65.05559
EU-SILC,ISL,Iceland,2014,sex,female,,,100,81.82465
EU-SILC,ISL,Iceland,2014,location,intermediate or densely populated area,,,100,70.94719
EU-SILC,ISL,Iceland,2014,sex,male,,,100,58.48212
EU-SILC,ISL,Iceland,2014,poorest by sex,poorest female,,,100,88.00046
EU-SILC,ISL,Iceland,2014,poorest by sex,poorest male,,,100,54.4392
EU-SILC,ISL,Iceland,2014,wealth,quintile 1,,,100,71.64478
EU-SILC,ISL,Iceland,2014,wealth,quintile 2,,,100,54.93151
EU-SILC,ISL,Iceland,2014,wealth,quintile 3,,,100,73.12542
EU-SILC,ISL,Iceland,2014,wealth,quintile 4,,,100,76.57841
EU-SILC,ISL,Iceland,2014,wealth,quintile 5,,,100,69.12081
EU-SILC,ISL,Iceland,2014,location,thinly populated area,,,100,63.16915
EU-SILC,ISL,Iceland,2014,total,total,,,100,70.21652
HDS,IND,India,2005,sex,female,,75.09857,53.08806,19.1293
HDS,IND,India,2005,sex,male,,77.89398,63.21551,25.98793
HDS,IND,India,2005,poorest by sex,poorest female,,60.45762,37.86675,8.47204
HDS,IND,India,2005,poorest by sex,poorest male,,70.23559,54.30977,19.93604
HDS,IND,India,2005,wealth,quintile 1,,65.24118,45.65761,13.14792
HDS,IND,India,2005,wealth,quintile 2,,69.20487,45.43175,10.99417
HDS,IND,India,2005,wealth,quintile 3,,76.92871,54.94741,15.76262
HDS,IND,India,2005,wealth,quintile 4,,86.817,67.12703,25.9451
HDS,IND,India,2005,wealth,quintile 5,,93.76563,86.45167,49.95728
HDS,IND,India,2005,location,rural,,72.99427,51.98029,16.11232
HDS,IND,India,2005,total,total,,76.52696,58.23651,22.42619
HDS,IND,India,2005,location,urban,,86.79149,74.76872,38.10103
HDS,IND,India,2011,sex,female,,87.93322,74.58808,33.63749
HDS,IND,India,2011,sex,male,,88.75665,77.71122,36.37685
HDS,IND,India,2011,poorest by sex,poorest female,,82.33236,66.84887,20.50569
HDS,IND,India,2011,poorest by sex,poorest male,,85.83211,72.59061,28.16072
HDS,IND,India,2011,wealth,quintile 1,,84.02191,69.6462,24.01862
HDS,IND,India,2011,wealth,quintile 2,,85.23737,71.21158,24.11735
HDS,IND,India,2011,wealth,quintile 3,,88.09606,73.32476,29.74564
HDS,IND,India,2011,wealth,quintile 4,,92.99375,81.46152,39.14633
HDS,IND,India,2011,wealth,quintile 5,,96.63857,91.41988,62.27278
HDS,IND,India,2011,location,rural,,86.82366,72.8264,27.32496
HDS,IND,India,2011,total,total,,88.35202,76.13117,34.98498
HDS,IND,India,2011,location,urban,,92.0676,83.66642,50.69666
EU-SILC,IRL,Ireland,2005,sex,female,,,96.03667,89.53288
EU-SILC,IRL,Ireland,2005,location,intermediate or densely populated area,,,93.95595,82.20626
EU-SILC,IRL,Ireland,2005,sex,male,,,90.84553,78.97448
EU-SILC,IRL,Ireland,2005,poorest by sex,poorest female,,,92.89641,85.89115
EU-SILC,IRL,Ireland,2005,poorest by sex,poorest male,,,88.30114,80.33759
EU-SILC,IRL,Ireland,2005,wealth,quintile 1,,,90.39568,83.16814
EU-SILC,IRL,Ireland,2005,wealth,quintile 2,,,91.87118,83.47621
EU-SILC,IRL,Ireland,2005,wealth,quintile 3,,,93.18382,74.22202
EU-SILC,IRL,Ireland,2005,wealth,quintile 4,,,95.80122,84.26156
EU-SILC,IRL,Ireland,2005,wealth,quintile 5,,,98.35706,93.05018
EU-SILC,IRL,Ireland,2005,location,thinly populated area,,,92.13699,86.54996
EU-SILC,IRL,Ireland,2005,total,total,,,93.25009,83.55832
EU-SILC,IRL,Ireland,2011,sex,female,,,98.88864,94.14145
EU-SILC,IRL,Ireland,2011,location,intermediate or densely populated area,,,96.4635,91.83489
EU-SILC,IRL,Ireland,2011,sex,male,,,90.14375,89.47194
EU-SILC,IRL,Ireland,2011,poorest by sex,poorest female,,,98.24692,87.03599
EU-SILC,IRL,Ireland,2011,poorest by sex,poorest male,,,95.90064,91.59396
EU-SILC,IRL,Ireland,2011,wealth,quintile 1,,,96.76418,89.2212
EU-SILC,IRL,Ireland,2011,wealth,quintile 2,,,95.1327,86.56827
EU-SILC,IRL,Ireland,2011,wealth,quintile 3,,,86.5317,91.92522
EU-SILC,IRL,Ireland,2011,wealth,quintile 4,,,100,94.91752
EU-SILC,IRL,Ireland,2011,wealth,quintile 5,,,88.4153,97.72604
EU-SILC,IRL,Ireland,2011,location,thinly populated area,,,90.20678,91.26865
EU-SILC,IRL,Ireland,2011,total,total,,,94.03809,91.69099
EU-SILC,IRL,Ireland,2013,sex,female,,,92.67633,94.3657
EU-SILC,IRL,Ireland,2013,location,intermediate or densely populated area,,,95.34194,92.41848
EU-SILC,IRL,Ireland,2013,sex,male,,,94.90476,90.1105
EU-SILC,IRL,Ireland,2013,poorest by sex,poorest female,,,95.77671,92.0024
EU-SILC,IRL,Ireland,2013,poorest by sex,poorest male,,,92.12677,81.17962
EU-SILC,IRL,Ireland,2013,wealth,quintile 1,,,94.15629,85.79847
EU-SILC,IRL,Ireland,2013,wealth,quintile 2,,,88.9273,87.0302
EU-SILC,IRL,Ireland,2013,wealth,quintile 3,,,95.68538,98.66878
EU-SILC,IRL,Ireland,2013,wealth,quintile 4,,,97.29527,96.77524
EU-SILC,IRL,Ireland,2013,wealth,quintile 5,,,94.10399,98.60438
EU-SILC,IRL,Ireland,2013,location,thinly populated area,,,91.73776,91.72947
EU-SILC,IRL,Ireland,2013,total,total,,,93.83078,92.17215
EU-SILC,IRL,Ireland,2014,sex,female,,,98.20025,95.77379
EU-SILC,IRL,Ireland,2014,location,intermediate or densely populated area,,,97.42972,95.08201
EU-SILC,IRL,Ireland,2014,sex,male,,,95.30982,93.00727
EU-SILC,IRL,Ireland,2014,poorest by sex,poorest female,,,97.6116,95.20563
EU-SILC,IRL,Ireland,2014,poorest by sex,poorest male,,,93.94783,91.55326
EU-SILC,IRL,Ireland,2014,wealth,quintile 1,,,95.74171,93.14378
EU-SILC,IRL,Ireland,2014,wealth,quintile 2,,,97.78031,85.85507
EU-SILC,IRL,Ireland,2014,wealth,quintile 3,,,97.58575,97.13878
EU-SILC,IRL,Ireland,2014,wealth,quintile 4,,,96.55392,99.13587
EU-SILC,IRL,Ireland,2014,wealth,quintile 5,,,95.41953,100
EU-SILC,IRL,Ireland,2014,location,thinly populated area,,,95.29216,92.40246
EU-SILC,IRL,Ireland,2014,total,total,,,96.62333,94.36116
HES,ISR,Israel,2012,sex,female,,100,99.35826,92.71277
HES,ISR,Israel,2012,sex,male,,99.89536,96.9258,83.32135
HES,ISR,Israel,2012,poorest by sex,poorest female,,100,100,89.46519
HES,ISR,Israel,2012,poorest by sex,poorest male,,100,91.93911,70.75188
HES,ISR,Israel,2012,wealth,quintile 1,,100,95.40126,81.7177
HES,ISR,Israel,2012,wealth,quintile 2,,99.7702,99.25085,82.99423
HES,ISR,Israel,2012,wealth,quintile 3,,100,99.0406,87.99164
HES,ISR,Israel,2012,wealth,quintile 4,,100,97.60955,92.78937
HES,ISR,Israel,2012,wealth,quintile 5,,100,100,95.96035
HES,ISR,Israel,2012,location,rural,,100,100,91.64416
HES,ISR,Israel,2012,total,total,,99.94691,98.06501,88.0855
HES,ISR,Israel,2012,location,urban,,99.9429,97.94108,87.81476
EU-SILC,ITA,Italy,2005,sex,female,,,98.94907,75.51394
EU-SILC,ITA,Italy,2005,location,intermediate or densely populated area,,,98.95208,70.75275
EU-SILC,ITA,Italy,2005,sex,male,,,99.19768,66.09316
EU-SILC,ITA,Italy,2005,poorest by sex,poorest female,,,98.96889,59.23793
EU-SILC,ITA,Italy,2005,poorest by sex,poorest male,,,99.37006,63.34389
EU-SILC,ITA,Italy,2005,wealth,quintile 1,,,99.16502,61.13687
EU-SILC,ITA,Italy,2005,wealth,quintile 2,,,98.64774,63.48179
EU-SILC,ITA,Italy,2005,wealth,quintile 3,,,99.07734,67.27093
EU-SILC,ITA,Italy,2005,wealth,quintile 4,,,99.06342,75.44807
EU-SILC,ITA,Italy,2005,wealth,quintile 5,,,99.59996,91.31395
EU-SILC,ITA,Italy,2005,location,thinly populated area,,,99.72323,70.47156
EU-SILC,ITA,Italy,2005,total,total,,,99.07671,70.70345
EU-SILC,ITA,Italy,2011,sex,female,,,99.5593,85.47897
EU-SILC,ITA,Italy,2011,location,intermediate or densely populated area,,,99.147,81.55946
EU-SILC,ITA,Italy,2011,sex,male,,,98.67614,76.3112
EU-SILC,ITA,Italy,2011,poorest by sex,poorest female,,,99.94544,68.89287
EU-SILC,ITA,Italy,2011,poorest by sex,poorest male,,,97.31865,59.14263
EU-SILC,ITA,Italy,2011,wealth,quintile 1,,,98.63455,64.45413
EU-SILC,ITA,Italy,2011,wealth,quintile 2,,,98.50642,81.70286
EU-SILC,ITA,Italy,2011,wealth,quintile 3,,,100,87.39874
EU-SILC,ITA,Italy,2011,wealth,quintile 4,,,99.52319,89.72798
EU-SILC,ITA,Italy,2011,wealth,quintile 5,,,99.46596,93.24645
EU-SILC,ITA,Italy,2011,location,thinly populated area,,,98.8166,78.03782
EU-SILC,ITA,Italy,2011,total,total,,,99.098,81.07499
EU-SILC,ITA,Italy,2013,sex,female,,,98.98588,89.32924
EU-SILC,ITA,Italy,2013,location,intermediate or densely populated area,,,97.99806,85.54381
EU-SILC,ITA,Italy,2013,sex,male,,,97.27029,80.93998
EU-SILC,ITA,Italy,2013,poorest by sex,poorest female,,,99.17043,83.7377
EU-SILC,ITA,Italy,2013,poorest by sex,poorest male,,,96.3852,68.15046
EU-SILC,ITA,Italy,2013,wealth,quintile 1,,,97.63056,75.62813
EU-SILC,ITA,Italy,2013,wealth,quintile 2,,,96.49388,83.32841
EU-SILC,ITA,Italy,2013,wealth,quintile 3,,,99.39388,86.92091
EU-SILC,ITA,Italy,2013,wealth,quintile 4,,,98.81435,90.24054
EU-SILC,ITA,Italy,2013,wealth,quintile 5,,,100,97.23225
EU-SILC,ITA,Italy,2013,location,thinly populated area,,,98.55072,81.66132
EU-SILC,ITA,Italy,2013,total,total,,,98.08512,85.01068
EU-SILC,ITA,Italy,2014,sex,female,,,98.9368,87.57322
EU-SILC,ITA,Italy,2014,location,intermediate or densely populated area,,,98.96552,83.8191
EU-SILC,ITA,Italy,2014,sex,male,,,99.00285,79.37728
EU-SILC,ITA,Italy,2014,poorest by sex,poorest female,,,98.43053,82.5629
EU-SILC,ITA,Italy,2014,poorest by sex,poorest male,,,98.13731,68.2969
EU-SILC,ITA,Italy,2014,wealth,quintile 1,,,98.26206,75.3045
EU-SILC,ITA,Italy,2014,wealth,quintile 2,,,99.23761,83.11078
EU-SILC,ITA,Italy,2014,wealth,quintile 3,,,99.53551,84.46274
EU-SILC,ITA,Italy,2014,wealth,quintile 4,,,98.87603,89.61351
EU-SILC,ITA,Italy,2014,wealth,quintile 5,,,99.4872,90.38507
EU-SILC,ITA,Italy,2014,location,thinly populated area,,,99.0024,80.09939
EU-SILC,ITA,Italy,2014,total,total,,,98.97183,83.27037
EU-SILC,LVA,Latvia,2005,sex,female,,,58.42317,89.23644
EU-SILC,LVA,Latvia,2005,location,intermediate or densely populated area,,,63.90058,82.61461
EU-SILC,LVA,Latvia,2005,sex,male,,,56.03736,67.1898
EU-SILC,LVA,Latvia,2005,poorest by sex,poorest female,,,27.06672,
EU-SILC,LVA,Latvia,2005,poorest by sex,poorest male,,,44.2437,
EU-SILC,LVA,Latvia,2005,wealth,quintile 1,,,35.42702,58.04856
EU-SILC,LVA,Latvia,2005,wealth,quintile 2,,,54.67547,75.51661
EU-SILC,LVA,Latvia,2005,wealth,quintile 3,,,62.17771,81.64737
EU-SILC,LVA,Latvia,2005,wealth,quintile 4,,,65.88472,77.71307
EU-SILC,LVA,Latvia,2005,wealth,quintile 5,,,64.80529,86.83923
EU-SILC,LVA,Latvia,2005,location,thinly populated area,,,52.05431,74.35486
EU-SILC,LVA,Latvia,2005,total,total,,,57.21468,78.14241
EU-SILC,LVA,Latvia,2011,sex,female,,,97.64992,83.91427
EU-SILC,LVA,Latvia,2011,location,intermediate or densely populated area,,,97.39507,79.0626
EU-SILC,LVA,Latvia,2011,sex,male,,,95.36936,72.15614
EU-SILC,LVA,Latvia,2011,poorest by sex,poorest female,,,97.37617,66.79279
EU-SILC,LVA,Latvia,2011,poorest by sex,poorest male,,,93.0967,51.0439
EU-SILC,LVA,Latvia,2011,wealth,quintile 1,,,95.30158,59.5183
EU-SILC,LVA,Latvia,2011,wealth,quintile 2,,,95.28571,85.55841
EU-SILC,LVA,Latvia,2011,wealth,quintile 3,,,97.01129,75.95242
EU-SILC,LVA,Latvia,2011,wealth,quintile 4,,,96.89974,82.84034
EU-SILC,LVA,Latvia,2011,wealth,quintile 5,,,98.73807,89.3962
EU-SILC,LVA,Latvia,2011,location,thinly populated area,,,95.88081,76.71584
EU-SILC,LVA,Latvia,2011,total,total,,,96.49494,77.82941
EU-SILC,LVA,Latvia,2013,sex,female,,,97.96113,89.52705
EU-SILC,LVA,Latvia,2013,location,intermediate or densely populated area,,,99.58308,87.65259
EU-SILC,LVA,Latvia,2013,sex,male,,,98.457,82.5073
EU-SILC,LVA,Latvia,2013,poorest by sex,poorest female,,,92.89061,80.16626
EU-SILC,LVA,Latvia,2013,poorest by sex,poorest male,,,97.58047,63.30703
EU-SILC,LVA,Latvia,2013,wealth,quintile 1,,,95.12584,71.28602
EU-SILC,LVA,Latvia,2013,wealth,quintile 2,,,96.82207,77.97493
EU-SILC,LVA,Latvia,2013,wealth,quintile 3,,,100,86.11677
EU-SILC,LVA,Latvia,2013,wealth,quintile 4,,,99.27552,92.55357
EU-SILC,LVA,Latvia,2013,wealth,quintile 5,,,100,94.12223
EU-SILC,LVA,Latvia,2013,location,thinly populated area,,,97.42178,83.41603
EU-SILC,LVA,Latvia,2013,total,total,,,98.19815,85.57551
EU-SILC,LVA,Latvia,2014,sex,female,,,99.73294,86.05005
EU-SILC,LVA,Latvia,2014,location,intermediate or densely populated area,,,99.67738,88.93955
EU-SILC,LVA,Latvia,2014,sex,male,,,97.79894,81.94275
EU-SILC,LVA,Latvia,2014,poorest by sex,poorest female,,,98.76474,
EU-SILC,LVA,Latvia,2014,poorest by sex,poorest male,,,91.25614,75.21029
EU-SILC,LVA,Latvia,2014,wealth,quintile 1,,,95.24999,69.59085
EU-SILC,LVA,Latvia,2014,wealth,quintile 2,,,100,76.40898
EU-SILC,LVA,Latvia,2014,wealth,quintile 3,,,99.41422,79.0212
EU-SILC,LVA,Latvia,2014,wealth,quintile 4,,,99.4996,87.79342
EU-SILC,LVA,Latvia,2014,wealth,quintile 5,,,100,95.78784
EU-SILC,LVA,Latvia,2014,location,thinly populated area,,,98.14021,77.79239
EU-SILC,LVA,Latvia,2014,total,total,,,98.7746,83.78276
EU-SILC,LTU,Lithuania,2005,sex,female,,,99.10964,92.004
EU-SILC,LTU,Lithuania,2005,location,intermediate or densely populated area,,,99.32324,92.08619
EU-SILC,LTU,Lithuania,2005,sex,male,,,98.8281,75.66955
EU-SILC,LTU,Lithuania,2005,poorest by sex,poorest female,,,100,
EU-SILC,LTU,Lithuania,2005,poorest by sex,poorest male,,,94.78378,45.99735
EU-SILC,LTU,Lithuania,2005,wealth,quintile 1,,,97.59961,60.46962
EU-SILC,LTU,Lithuania,2005,wealth,quintile 2,,,100,78.91771
EU-SILC,LTU,Lithuania,2005,wealth,quintile 3,,,98.70833,81.90564
EU-SILC,LTU,Lithuania,2005,wealth,quintile 4,,,98.88465,90.66839
EU-SILC,LTU,Lithuania,2005,wealth,quintile 5,,,100,94.13636
EU-SILC,LTU,Lithuania,2005,location,thinly populated area,,,98.6347,73.93951
EU-SILC,LTU,Lithuania,2005,total,total,,,98.97152,83.44792
EU-SILC,LTU,Lithuania,2011,sex,female,,,97.83633,91.47711
EU-SILC,LTU,Lithuania,2011,location,intermediate or densely populated area,,,98.21573,93.47324
EU-SILC,LTU,Lithuania,2011,sex,male,,,98.60361,78.00891
EU-SILC,LTU,Lithuania,2011,poorest by sex,poorest female,,,100,83.41004
EU-SILC,LTU,Lithuania,2011,poorest by sex,poorest male,,,97.10901,59.65291
EU-SILC,LTU,Lithuania,2011,wealth,quintile 1,,,98.57695,73.30678
EU-SILC,LTU,Lithuania,2011,wealth,quintile 2,,,98.60318,89.91958
EU-SILC,LTU,Lithuania,2011,wealth,quintile 3,,,100,83.10247
EU-SILC,LTU,Lithuania,2011,wealth,quintile 4,,,100,90.26831
EU-SILC,LTU,Lithuania,2011,wealth,quintile 5,,,94.08908,95.29549
EU-SILC,LTU,Lithuania,2011,location,thinly populated area,,,98.24347,77.33946
EU-SILC,LTU,Lithuania,2011,total,total,,,98.23027,85.0498
EU-SILC,LTU,Lithuania,2013,sex,female,,,98.85555,95.92125
EU-SILC,LTU,Lithuania,2013,location,intermediate or densely populated area,,,100,97.52518
EU-SILC,LTU,Lithuania,2013,sex,male,,,98.14734,88.31088
EU-SILC,LTU,Lithuania,2013,poorest by sex,poorest female,,,100,
EU-SILC,LTU,Lithuania,2013,poorest by sex,poorest male,,,100,79.62493
EU-SILC,LTU,Lithuania,2013,wealth,quintile 1,,,100,90.68372
EU-SILC,LTU,Lithuania,2013,wealth,quintile 2,,,100,89.76457
EU-SILC,LTU,Lithuania,2013,wealth,quintile 3,,,97.62142,82.7318
EU-SILC,LTU,Lithuania,2013,wealth,quintile 4,,,95.03391,92.52359
EU-SILC,LTU,Lithuania,2013,wealth,quintile 5,,,100,99.638
EU-SILC,LTU,Lithuania,2013,location,thinly populated area,,,96.68528,84.69914
EU-SILC,LTU,Lithuania,2013,total,total,,,98.4947,91.73656
EU-SILC,LTU,Lithuania,2014,sex,female,,,98.0191,91.33907
EU-SILC,LTU,Lithuania,2014,location,intermediate or densely populated area,,,98.54123,92.33792
EU-SILC,LTU,Lithuania,2014,sex,male,,,98.78833,86.71468
EU-SILC,LTU,Lithuania,2014,poorest by sex,poorest female,,,100,
EU-SILC,LTU,Lithuania,2014,poorest by sex,poorest male,,,98.08589,89.11591
EU-SILC,LTU,Lithuania,2014,wealth,quintile 1,,,98.96646,88.96743
EU-SILC,LTU,Lithuania,2014,wealth,quintile 2,,,98.23969,82.06394
EU-SILC,LTU,Lithuania,2014,wealth,quintile 3,,,99.46903,87.31858
EU-SILC,LTU,Lithuania,2014,wealth,quintile 4,,,98.97728,91.26558
EU-SILC,LTU,Lithuania,2014,wealth,quintile 5,,,95.66261,93.49112
EU-SILC,LTU,Lithuania,2014,location,thinly populated area,,,98.21526,84.79902
EU-SILC,LTU,Lithuania,2014,total,total,,,98.39813,89.04206
EU-SILC,LUX,Luxembourg,2005,sex,female,,,95.33416,73.82532
EU-SILC,LUX,Luxembourg,2005,location,intermediate or densely populated area,,,90.28947,72.36636
EU-SILC,LUX,Luxembourg,2005,sex,male,,,82.88159,73.77388
EU-SILC,LUX,Luxembourg,2005,poorest by sex,poorest female,,,91.18352,39.67795
EU-SILC,LUX,Luxembourg,2005,poorest by sex,poorest male,,,89.53367,59.11791
EU-SILC,LUX,Luxembourg,2005,wealth,quintile 1,,,90.65012,48.4189
EU-SILC,LUX,Luxembourg,2005,wealth,quintile 2,,,84.15241,71.43539
EU-SILC,LUX,Luxembourg,2005,wealth,quintile 3,,,89.52989,76.92266
EU-SILC,LUX,Luxembourg,2005,wealth,quintile 4,,,95.69697,88.68255
EU-SILC,LUX,Luxembourg,2005,wealth,quintile 5,,,94.13209,75.46841
EU-SILC,LUX,Luxembourg,2005,location,thinly populated area,,,90.49452,82.12042
EU-SILC,LUX,Luxembourg,2005,total,total,,,90.3204,73.79992
EU-SILC,LUX,Luxembourg,2011,sex,female,,,94.73991,81.77074
EU-SILC,LUX,Luxembourg,2011,location,intermediate or densely populated area,,,89.43158,74.53355
EU-SILC,LUX,Luxembourg,2011,sex,male,,,87.50502,72.41035
EU-SILC,LUX,Luxembourg,2011,poorest by sex,poorest female,,,94.06866,73.68835
EU-SILC,LUX,Luxembourg,2011,poorest by sex,poorest male,,,76.18982,63.28831
EU-SILC,LUX,Luxembourg,2011,wealth,quintile 1,,,87.9114,68.2811
EU-SILC,LUX,Luxembourg,2011,wealth,quintile 2,,,88.53202,63.72957
EU-SILC,LUX,Luxembourg,2011,wealth,quintile 3,,,92.20597,79.50452
EU-SILC,LUX,Luxembourg,2011,wealth,quintile 4,,,93.74676,92.1256
EU-SILC,LUX,Luxembourg,2011,wealth,quintile 5,,,92.93427,86.55749
EU-SILC,LUX,Luxembourg,2011,location,thinly populated area,,,95.06032,85.08913
EU-SILC,LUX,Luxembourg,2011,total,total,,,90.97293,76.95983
EU-SILC,LUX,Luxembourg,2013,sex,female,,,93.84283,81.81165
EU-SILC,LUX,Luxembourg,2013,location,intermediate or densely populated area,,,87.80777,72.47767
EU-SILC,LUX,Luxembourg,2013,sex,male,,,87.88573,66.7697
EU-SILC,LUX,Luxembourg,2013,poorest by sex,poorest female,,,88.82656,75.39092
EU-SILC,LUX,Luxembourg,2013,poorest by sex,poorest male,,,76.14516,55.5949
EU-SILC,LUX,Luxembourg,2013,wealth,quintile 1,,,82.96283,66.73693
EU-SILC,LUX,Luxembourg,2013,wealth,quintile 2,,,93.89074,65.37912
EU-SILC,LUX,Luxembourg,2013,wealth,quintile 3,,,88.7622,68.84134
EU-SILC,LUX,Luxembourg,2013,wealth,quintile 4,,,100,88.1531
EU-SILC,LUX,Luxembourg,2013,wealth,quintile 5,,,100,90.01664
EU-SILC,LUX,Luxembourg,2013,location,thinly populated area,,,93.84689,75.43232
EU-SILC,LUX,Luxembourg,2013,total,total,,,90.86432,74.09225
EU-SILC,LUX,Luxembourg,2014,sex,female,,,92.49874,71.75376
EU-SILC,LUX,Luxembourg,2014,location,intermediate or densely populated area,,,87.13503,64.46497
